Task ID,Task Name,BIM Elements,Recipe Name,Operation Name,Element Name,Element ID,Crew Type,Number of Crews,Workforce,Start Date,End Date,Duration (Working),Duration (Calendar),Predecessors,Labor Hours Budgeted,Latest Start,Latest End,Critical,Free Slack (hrs),Total Slack (hrs),Driving Task(s),Driving Constraint Type(s),Subcontractor,Trade,Crane,Excavator,Rebar,Concrete Pump,Concrete,Concrete R,Slab Formwork Sets,PR: colform,PR: hoursperday,Property: zone,Property: building,Property: element_alice_type,Property: element_family_and_type,Property: Qtty_Duct,Property: Qtty_piping,Cost: Total Direct,Cost: Hourly Crew,Cost: Hourly Equipment,Cost: Labor,Cost: Equipment,Cost: Material,Schedule Name
A1168980510,Fire Alarm [PO_A_L1_Interior],,Interior Work Office Building,Fire Alarm,PO_A_L1_Interior,6e592222-840c-4014-8a6c-a65a70760918,I_Fire Crew,1,3,6/23/2020 13:00,6/29/2020 13:00,32,144,A1280662176,96,6/25/2020,7/1/2020,No,0,14,"A560313074, A1280662176","Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,4,12800,400,0,12800,0,0,Saturated
A1710388980,Install Health Equipment [B2_C_L4_Interior],,Interior Work Hospital,Install Health Equipment,B2_C_L4_Interior,b7cf7b88-e1a8-49d4-8c26-e5a36487faf0,I_Equipment Crew,1,3,6/23/2020 13:00,7/6/2020 13:00,72,312,A107932465,216,6/29/2020,7/9/2020,No,0,28,A107932465,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,36000,500,0,36000,0,0,Saturated
A1763013565,Install Plumbing [PO_A_L1_Interior],,Interior Work Office Building,Install Plumbing,PO_A_L1_Interior,6e592222-840c-4014-8a6c-a65a70760918,I_Plumbing Crew,3,3,6/23/2020 13:00,6/24/2020 13:00,8,24,A1280662176,72,6/30/2020,6/30/2020,No,20,36,"A1280662176, A712622878","Precedence, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,4,9600,1200,0,9600,0,0,Saturated
A252884358,Install Electricals [B2_B_L4_Interior],,Interior Work Hospital,Install Electricals,B2_B_L4_Interior,3ccdea92-d083-4481-a4c1-a8bb6b1138aa,I_Electrical Crew,2,3,6/23/2020 13:00,6/25/2020 13:00,16,48,A2018431014,96,6/26/2020,6/29/2020,No,0,20,"A2018431014, A107932465","Precedence, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,800,0,12800,0,0,Saturated
A301671999,Fire Alarm [B1_B_L5_Interior],,Interior Work Office Building,Fire Alarm,B1_B_L5_Interior,c28de42c-4ca1-460a-9de5-633839f5c2da,I_Fire Crew,2,3,6/23/2020 13:00,6/25/2020 13:00,16,48,A413353665,96,6/25/2020,6/29/2020,No,12,14,A560313074,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,12800,800,0,12800,0,0,Saturated
A214082971,Install Electricals [PO_A_L1_Interior],,Interior Work Office Building,Install Electricals,PO_A_L1_Interior,6e592222-840c-4014-8a6c-a65a70760918,I_Electrical Crew,2,3,6/23/2020 13:00,6/25/2020 13:00,16,48,A1280662176,96,6/26/2020,6/29/2020,No,16,20,A1280662176,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,4,12800,800,0,12800,0,0,Saturated
A331308637,Interior Framing [B2_B_L5_Interior],,Interior Work Hospital,Interior Framing,B2_B_L5_Interior,0a68e36c-a3e3-4bac-9a30-bcf988b76e16,I_Carpenter Crew,2,3,6/23/2020 13:00,6/29/2020 13:00,32,144,"A1674231629,A117713627,A1178589689",192,6/24/2020,6/29/2020,No,0,4,"A117713627, A1178589689, A1280662176, A1674231629","Precedence, Precedence, Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,25600,800,0,25600,0,0,Saturated
A884952561,Install Plumbing [B2_B_L4_Interior],,Interior Work Hospital,Install Plumbing,B2_B_L4_Interior,3ccdea92-d083-4481-a4c1-a8bb6b1138aa,I_Plumbing Crew,3,3,6/23/2020 13:00,6/24/2020 13:00,8,24,A2018431014,72,6/24/2020,6/25/2020,No,8,8,"A1674231629, A2018431014","Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,1200,0,9600,0,0,Saturated
A1066531611,Fire Alarm [B2_B_L4_Interior],,Interior Work Hospital,Fire Alarm,B2_B_L4_Interior,3ccdea92-d083-4481-a4c1-a8bb6b1138aa,I_Fire Crew,2,3,6/23/2020 13:00,6/25/2020 13:00,16,48,A2018431014,96,6/23/2020,6/25/2020,Yes,0,0,"A1178589689, A2018431014","Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,800,0,12800,0,0,Saturated
A261770284,Cure [B1_C_L9_Floor],,Concrete Slabs (Typical),Cure,B1_C_L9_Floor,28f43585-fe32-4f3e-a229-6794a59e89b1,,0,0,6/23/2020 17:00,6/26/2020 17:00,72,72,A234038307FaS,0,7/13/2020,7/16/2020,No,64,472,A234038307,Precedence,,,,0,0,0,0,0,0,,,,,B1,"FamilySymbol ""400 x 800mm"", #235079, FloorType ""Generic Floor - 400mm"", #226",,,0,0,0,0,0,0,Saturated
A192478738,Set Up Forms [B1_C_L8_Stair],,Concrete Stair,Set Up Forms,B1_C_L8_Stair,32d8de18-744e-4d0d-a2fd-58c6769eed2b,C_Carpenter Crew,1,3,6/24/2020 9:00,6/25/2020 17:00,16,32,,48,7/7/2020,7/9/2020,No,0,76,A234038307,Precedence,Concrete Sub,Concrete Sub,,0,0,0,0,0,0,,,,,,,,,4800,300,0,4800,0,0,Saturated
A121670346,Interior Framing [B1_C_L6_Interior],,Interior Work Office Building,Interior Framing,B1_C_L6_Interior,7f74c6fc-4561-43b7-8547-1314cdc42fab,I_Carpenter Crew,2,3,6/24/2020 10:19,6/30/2020 10:19,32,144,"A1484952227,A1777843147,A697674080",192,6/25/2020,6/30/2020,No,0,6,"A1484952227, A1777843147","Precedence, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25600,800,0,25600,0,0,Saturated
A107949182,Dismantle [B2_East_Mast Climber],,Mast Climbers,Dismantle,B2_East_Mast Climber,768b65c6-d890-46cc-b688-e8414ed50dec,,0,0,6/24/2020 13:00,6/24/2020 21:00,8,8,A1254695993,0,7/17/2020,7/17/2020,No,548,548,A1128923219,Precedence,,,,0,0,0,0,0,0,,,Unknown,Unknown,,,,,0,0,0,0,0,0,Saturated
A807378824,Install Plumbing [B1_C_L5_Interior],,Interior Work Office Building,Install Plumbing,B1_C_L5_Interior,7554af14-1249-40bf-ad5d-ae5646cad212,I_Plumbing Crew,3,3,6/24/2020 13:00,6/25/2020 13:00,8,24,A325027435,72,6/30/2020,6/30/2020,No,8,28,A325027435,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,1200,0,9600,0,0,Saturated
A2024760892,Install Electricals [B1_A_L5_Interior],,Interior Work Office Building,Install Electricals,B1_A_L5_Interior,19a9cb23-00ec-425a-bc40-8ef93aca3120,I_Electrical Crew,1,3,6/24/2020 13:00,6/30/2020 13:00,32,144,A943856449,96,7/1/2020,7/6/2020,No,0,36,A943856449,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,400,0,12800,0,0,Saturated
A911066404,Layout & Top Track [B2_B_L6_Interior],,Interior Work Hospital,Layout & Top Track,B2_B_L6_Interior,378292d1-890f-4383-b78c-73e7e0b4dce0,I_Carpenter Crew,3,3,6/24/2020 13:00,6/25/2020 13:00,8,24,,72,6/24/2020,6/25/2020,Yes,0,0,"A325027435, A1128923219, A943856449","Crew, Precedence, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,1200,0,9600,0,0,Saturated
A82710906,Layout & Top Track [B2_A_L6_Interior],,Interior Work Hospital,Layout & Top Track,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_Carpenter Crew,3,3,6/24/2020 13:00,6/25/2020 13:00,8,24,,72,6/24/2020,6/25/2020,Yes,0,0,"A1128923219, A325027435","Precedence, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,1200,0,9600,0,0,Saturated
A1405931878,Install Electricals [B1_C_L5_Interior],,Interior Work Office Building,Install Electricals,B1_C_L5_Interior,7554af14-1249-40bf-ad5d-ae5646cad212,I_Electrical Crew,2,3,6/24/2020 13:00,6/26/2020 13:00,16,48,A325027435,96,6/30/2020,7/1/2020,No,0,28,A325027435,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,Saturated
A1426207838,Install Plumbing [B1_A_L5_Interior],,Interior Work Office Building,Install Plumbing,B1_A_L5_Interior,19a9cb23-00ec-425a-bc40-8ef93aca3120,I_Plumbing Crew,3,3,6/24/2020 13:00,6/25/2020 13:00,8,24,A943856449,72,6/26/2020,6/29/2020,No,0,16,A943856449,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,1200,0,9600,0,0,Saturated
A832174783,Fire Alarm [B1_A_L5_Interior],,Interior Work Office Building,Fire Alarm,B1_A_L5_Interior,19a9cb23-00ec-425a-bc40-8ef93aca3120,I_Fire Crew,1,3,6/24/2020 13:00,6/30/2020 13:00,32,144,A943856449,96,6/25/2020,7/1/2020,No,0,6,A943856449,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,400,0,12800,0,0,Saturated
A213345769,Fire Alarm [B1_C_L5_Interior],,Interior Work Office Building,Fire Alarm,B1_C_L5_Interior,7554af14-1249-40bf-ad5d-ae5646cad212,I_Fire Crew,2,3,6/24/2020 13:00,6/26/2020 13:00,16,48,A325027435,96,6/25/2020,6/29/2020,No,0,6,A325027435,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,Saturated
A387102488,Dismantle [B1_North_Mast Climber],,Mast Climbers,Dismantle,B1_North_Mast Climber,a61969b6-0da3-4e23-98d2-fad72d2449ce,,0,0,6/24/2020 17:00,6/25/2020 1:00,8,8,A1533849299,0,7/17/2020,7/17/2020,No,544,544,A1262300193,Precedence,,,,0,0,0,0,0,0,,,Unknown,Unknown,,,,,0,0,0,0,0,0,Saturated
A1191243123,Install Curtain Panels [B1_B_L8_Facade],,Facade Panel - Type A,Install Curtain Panels,B1_B_L8_Facade,e02fcb08-9789-423d-9349-58240e5ef220,Facade Crew,1,3,6/25/2020 9:00,6/30/2020 17:00,32,128,A1191243123SS,96,6/25/2020,6/30/2020,Yes,0,0,"A1262300193, A1262300193, A1262300193","Crane, Crane Location, Crew",Facade Sub,Arc,Crane B,0,0,0,0,0,0,,,,,,,,,16000,300,0,9600,6400,0,Saturated
A1192857814,Install Curtain Panels [B1_C_L8_Facade],,Facade Panel - Type A,Install Curtain Panels,B1_C_L8_Facade,3799a28b-131d-40fb-b4bc-5911d85a9f6d,Facade Crew,1,3,6/25/2020 9:00,6/30/2020 17:00,32,128,A1192857814SS,96,6/25/2020,6/30/2020,Yes,0,0,"A352473341, A352473341, A352473341","Crane Location, Crane, Crew",Facade Sub,Arc,Crane C,0,0,0,0,0,0,,,,,,,,,16000,300,0,9600,6400,0,Saturated
A1450340213,Sprinklers [B2_A_L6_Interior],,Interior Work Hospital,Sprinklers,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_Fire Crew,3,3,6/25/2020 13:00,6/30/2020 13:00,24,120,A82710906,216,6/25/2020,6/30/2020,Yes,0,0,A82710906,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,1200,0,28800,0,0,Saturated
A389464151,Install Ductwork [B2_A_L6_Interior],,Interior Work Hospital,Install Ductwork,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_HVAC Crew,3,3,6/25/2020 13:00,6/30/2020 13:00,24,120,A82710906,216,6/25/2020,6/30/2020,Yes,0,0,A82710906,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,1200,0,28800,0,0,Saturated
A131212063,Sprinklers [B2_B_L6_Interior],,Interior Work Hospital,Sprinklers,B2_B_L6_Interior,378292d1-890f-4383-b78c-73e7e0b4dce0,I_Fire Crew,3,3,6/25/2020 13:00,6/30/2020 13:00,24,120,A911066404,216,6/25/2020,6/30/2020,Yes,0,0,"A1066531611, A911066404","Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,1200,0,28800,0,0,Saturated
A1231879380,Layout & Top Track [B1_A_L7_Interior],,Interior Work Office Building,Layout & Top Track,B1_A_L7_Interior,6baa8c5b-5b57-42b0-b6da-07760e9424a9,I_Carpenter Crew,3,3,6/25/2020 13:00,6/26/2020 13:00,8,24,,72,6/26/2020,6/26/2020,No,0,4,A82710906,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,1200,0,9600,0,0,Saturated
A1217819649,Install Ductwork [B2_B_L6_Interior],,Interior Work Hospital,Install Ductwork,B2_B_L6_Interior,378292d1-890f-4383-b78c-73e7e0b4dce0,I_HVAC Crew,3,3,6/25/2020 13:00,6/30/2020 13:00,24,120,A911066404,216,6/25/2020,6/30/2020,Yes,0,0,A911066404,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,28800,1200,0,28800,0,0,Saturated
A895546291,Layout & Top Track [B1_B_L7_Interior],,Interior Work Office Building,Layout & Top Track,B1_B_L7_Interior,473f851c-37a7-4cba-a17a-b9c36f1f5d49,I_Carpenter Crew,2,3,6/25/2020 13:00,6/26/2020 17:00,12,28,,72,6/26/2020,6/30/2020,No,0,10,"A911066404, A82710906","Crew, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,9600,800,0,9600,0,0,Saturated
A1855340873,Install Health Equipment [B2_B_L4_Interior],,Interior Work Hospital,Install Health Equipment,B2_B_L4_Interior,3ccdea92-d083-4481-a4c1-a8bb6b1138aa,I_Equipment Crew,2,3,6/25/2020 13:00,7/1/2020 17:00,36,148,A252884358,216,7/3/2020,7/9/2020,No,20,48,A252884358,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,36000,1000,0,36000,0,0,Saturated
A1006740999,Layout & Top Track [B1_C_L7_Interior],,Interior Work Office Building,Layout & Top Track,B1_C_L7_Interior,b562b741-b56e-47d0-bb31-e90727cce4b6,I_Carpenter Crew,2,3,6/25/2020 13:00,6/26/2020 17:00,12,28,,72,6/25/2020,6/29/2020,No,0,2,A911066404,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,800,0,9600,0,0,Saturated
A1945982153,Gas Piping [B2_A_L6_Interior],,Interior Work Hospital,Gas Piping,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_Plumbing Crew,3,3,6/25/2020 13:00,6/26/2020 13:00,8,24,A82710906,72,6/29/2020,6/30/2020,No,0,16,"A1426207838, A82710906","Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,1200,0,9600,0,0,Saturated
A626854003,Gas Piping [B2_B_L6_Interior],,Interior Work Hospital,Gas Piping,B2_B_L6_Interior,378292d1-890f-4383-b78c-73e7e0b4dce0,I_Plumbing Crew,1,3,6/25/2020 13:00,6/30/2020 13:00,24,120,A911066404,72,6/25/2020,6/30/2020,Yes,0,0,A911066404,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,Saturated
A471373251,Install Rebar [B1_C_L8_Stair],,Concrete Stair,Install Rebar,B1_C_L8_Stair,32d8de18-744e-4d0d-a2fd-58c6769eed2b,C_Steel Crew,2,3,6/26/2020 9:00,6/29/2020 13:00,12,76,A192478738,72,7/9/2020,7/10/2020,No,0,76,A192478738,Precedence,Concrete Sub,Concrete Sub,,0,1513.110155,0,0,0,0,,,,,,,,,8894.683374,600,0,7200,0,1694.683374,Saturated
A473494753,Interior Framing [B1_B_L6_Interior],,Interior Work Office Building,Interior Framing,B1_B_L6_Interior,61d0b321-924a-4de3-8365-13b98e7eb440,I_Carpenter Crew,1,3,6/26/2020 13:00,7/8/2020 13:00,64,288,"A1836776634,A2129667554,A1049498487",192,6/29/2020,7/8/2020,No,0,4,A1231879380,Crew,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,25600,400,0,25600,0,0,Saturated
A209454582,Install Plumbing [B2_A_L5_Interior],,Interior Work Hospital,Install Plumbing,B2_A_L5_Interior,0b06147d-5e72-48b7-86cf-9051ad18d9da,I_Plumbing Crew,3,3,6/26/2020 13:00,6/29/2020 13:00,8,72,A1342933035,72,7/2/2020,7/2/2020,No,0,28,"A1945982153, A1342933035","Crew, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,1200,0,9600,0,0,Saturated
A1724870027,Install Electricals [B2_A_L5_Interior],,Interior Work Hospital,Install Electricals,B2_A_L5_Interior,0b06147d-5e72-48b7-86cf-9051ad18d9da,I_Electrical Crew,2,3,6/26/2020 13:00,6/30/2020 13:00,16,96,A1342933035,96,7/1/2020,7/3/2020,No,0,24,A1342933035,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,800,0,12800,0,0,Saturated
A1231859242,Inspect & Sign-off [B1_C_L5_Interior],,Interior Work Office Building,Inspect & Sign-off,B1_C_L5_Interior,7554af14-1249-40bf-ad5d-ae5646cad212,I_Inspection Crew,1,3,6/26/2020 13:00,7/1/2020 13:00,24,120,"A1405931878,A213345769,A807378824",72,7/2/2020,7/6/2020,No,24,28,"A213345769, A1405931878","Precedence, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,400,0,9600,0,0,Saturated
A897550827,Install Ductwork [B1_A_L7_Interior],,Interior Work Office Building,Install Ductwork,B1_A_L7_Interior,6baa8c5b-5b57-42b0-b6da-07760e9424a9,I_HVAC Crew,3,3,6/29/2020 9:00,7/1/2020 14:19,21,53,A1231879380,192,6/29/2020,7/1/2020,No,2,2,,,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25596,1200,0,25596,0,0,Saturated
A379521526,Sprinklers [B1_C_L7_Interior],,Interior Work Office Building,Sprinklers,B1_C_L7_Interior,b562b741-b56e-47d0-bb31-e90727cce4b6,I_Fire Crew,3,3,6/29/2020 9:00,7/1/2020 14:19,21,53,A1006740999,192,6/29/2020,7/1/2020,No,2,2,A1006740999,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25596,1200,0,25596,0,0,Saturated
A451136000,Strip Forms [B1_C_L9_Floor],,Concrete Slabs (Typical),Strip Forms,B1_C_L9_Floor,28f43585-fe32-4f3e-a229-6794a59e89b1,C_Carpenter Crew,1,3,6/29/2020 9:00,6/29/2020 17:00,8,8,A261770284,24,7/16/2020,7/16/2020,No,28,104,,,Concrete Sub,Concrete Sub,,0,0,0,0,0,-1,,,,,B1,"FamilySymbol ""400 x 800mm"", #235079, FloorType ""Generic Floor - 400mm"", #226",,,2400,300,0,2400,0,0,Saturated
A672412446,Install Ductwork [B1_C_L7_Interior],,Interior Work Office Building,Install Ductwork,B1_C_L7_Interior,b562b741-b56e-47d0-bb31-e90727cce4b6,I_HVAC Crew,3,3,6/29/2020 9:00,7/1/2020 14:19,21,53,A1006740999,192,6/29/2020,7/1/2020,No,2,2,A1006740999,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25596,1200,0,25596,0,0,Saturated
A1964865408,Gas Piping [B1_A_L7_Interior],,Interior Work Office Building,Gas Piping,B1_A_L7_Interior,6baa8c5b-5b57-42b0-b6da-07760e9424a9,I_Plumbing Crew,3,3,6/29/2020 9:00,6/29/2020 17:00,8,8,A1231879380,72,7/1/2020,7/1/2020,No,16,16,,,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,1200,0,9600,0,0,Saturated
A604659907,Sprinklers [B1_A_L7_Interior],,Interior Work Office Building,Sprinklers,B1_A_L7_Interior,6baa8c5b-5b57-42b0-b6da-07760e9424a9,I_Fire Crew,3,3,6/29/2020 9:00,7/1/2020 14:19,21,53,A1231879380,192,6/29/2020,7/1/2020,No,2,2,,,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,25596,1200,0,25596,0,0,Saturated
A1410450883,Inspect & Sign-off [B2_A_L4_Interior],,Interior Work Hospital,Inspect & Sign-off,B2_A_L4_Interior,24aecd02-2b5e-43cb-a396-9b29b81263bb,I_Inspection Crew,1,3,6/29/2020 9:00,7/1/2020 17:00,24,56,"A1038819758,A1220398808,A2009208070",72,7/7/2020,7/9/2020,No,20,48,A2009208070,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,Saturated
A1739727027,Gas Piping [B1_C_L7_Interior],,Interior Work Office Building,Gas Piping,B1_C_L7_Interior,b562b741-b56e-47d0-bb31-e90727cce4b6,I_Plumbing Crew,3,3,6/29/2020 9:00,6/29/2020 17:00,8,8,A1006740999,72,7/1/2020,7/1/2020,No,1,16,A1006740999,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,1200,0,9600,0,0,Saturated
A1628532319,Gas Piping [B1_B_L7_Interior],,Interior Work Office Building,Gas Piping,B1_B_L7_Interior,473f851c-37a7-4cba-a17a-b9c36f1f5d49,I_Plumbing Crew,2,3,6/29/2020 9:00,6/29/2020 17:00,8,8,A895546291,48,7/3/2020,7/6/2020,No,16,34,A895546291,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,6400,800,0,6400,0,0,Saturated
A561217738,Install Ductwork [B1_B_L7_Interior],,Interior Work Office Building,Install Ductwork,B1_B_L7_Interior,473f851c-37a7-4cba-a17a-b9c36f1f5d49,I_HVAC Crew,3,3,6/29/2020 9:00,7/1/2020 11:40,19,51,A895546291,168,6/30/2020,7/2/2020,No,5,10,A895546291,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,22404,1200,0,22404,0,0,Saturated
A1320185472,Inspect & Sign-off [B1_B_L5_Interior],,Interior Work Office Building,Inspect & Sign-off,B1_B_L5_Interior,c28de42c-4ca1-460a-9de5-633839f5c2da,I_Inspection Crew,1,3,6/29/2020 10:19,7/2/2020 10:19,24,72,"A1494258108,A301671999,A895705054",72,7/7/2020,7/9/2020,No,34,46,A1494258108,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,9600,400,0,9600,0,0,Saturated
A94969014,Install Electricals [B2_C_L5_Interior],,Interior Work Hospital,Install Electricals,B2_C_L5_Interior,895b30a4-3847-4868-bbdd-05e4e68cdcae,I_Electrical Crew,2,3,6/29/2020 13:00,7/1/2020 13:00,16,48,A1860515670,96,6/30/2020,7/1/2020,No,0,4,A1860515670,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,800,0,12800,0,0,Saturated
A727037217,Install Plumbing [B2_C_L5_Interior],,Interior Work Hospital,Install Plumbing,B2_C_L5_Interior,895b30a4-3847-4868-bbdd-05e4e68cdcae,I_Plumbing Crew,1,3,6/29/2020 13:00,7/2/2020 13:00,24,72,A1860515670,72,7/7/2020,7/9/2020,No,16,44,A1860515670,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,400,0,9600,0,0,Saturated
A1345313832,Install Plumbing [B2_B_L5_Interior],,Interior Work Hospital,Install Plumbing,B2_B_L5_Interior,0a68e36c-a3e3-4bac-9a30-bcf988b76e16,I_Plumbing Crew,3,3,6/29/2020 13:00,6/30/2020 13:00,8,24,A331308637,72,7/3/2020,7/3/2020,No,12,28,"A331308637, A209454582","Precedence, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,9600,1200,0,9600,0,0,Saturated
A779738897,Pour Concrete [B1_C_L8_Stair],,Concrete Stair,Pour Concrete,B1_C_L8_Stair,32d8de18-744e-4d0d-a2fd-58c6769eed2b,C_Concrete Crew,1,3,6/29/2020 13:00,6/30/2020 13:00,8,24,A471373251,24,7/13/2020,7/13/2020,No,0,76,A471373251,Precedence,Concrete Sub,Concrete Sub,,0,0,1,323.169124,323.169124,0,,,,,,,,,8177.430182,300,500,2400,4000,1777.430182,Saturated
A40010335,Inspect & Sign-off [PO_A_L1_Interior],,Interior Work Office Building,Inspect & Sign-off,PO_A_L1_Interior,6e592222-840c-4014-8a6c-a65a70760918,I_Inspection Crew,1,3,6/29/2020 13:00,7/2/2020 13:00,24,72,"A214082971,A1168980510,A1763013565",72,7/7/2020,7/9/2020,No,20,44,A1168980510,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,4,9600,400,0,9600,0,0,Saturated
A713245629,Install Electricals [B2_B_L5_Interior],,Interior Work Hospital,Install Electricals,B2_B_L5_Interior,0a68e36c-a3e3-4bac-9a30-bcf988b76e16,I_Electrical Crew,2,3,6/29/2020 13:00,7/1/2020 13:00,16,48,A331308637,96,6/30/2020,7/1/2020,No,0,4,A331308637,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,12800,800,0,12800,0,0,Saturated
A1202574789,Install Electricals [B1_C_L6_Interior],,Interior Work Office Building,Install Electricals,B1_C_L6_Interior,7f74c6fc-4561-43b7-8547-1314cdc42fab,I_Electrical Crew,2,3,6/30/2020 10:19,7/2/2020 10:19,16,48,A121670346,96,7/3/2020,7/6/2020,No,18,22,A121670346,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,12800,800,0,12800,0,0,Saturated
A604021735,Install Plumbing [B1_C_L6_Interior],,Interior Work Office Building,Install Plumbing,B1_C_L6_Interior,7f74c6fc-4561-43b7-8547-1314cdc42fab,I_Plumbing Crew,2,3,6/30/2020 10:19,7/1/2020 14:19,12,28,A121670346,72,7/2/2020,7/3/2020,No,2,18,A121670346,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,8,3,9600,800,0,9600,0,0,Saturated
A268326818,Sprinklers [B1_B_L7_Interior],,Interior Work Office Building,Sprinklers,B1_B_L7_Interior,473f851c-37a7-4cba-a17a-b9c36f1f5d49,I_Fire Crew,3,3,6/30/2020 13:00,7/3/2020 10:19,21,69,A895546291,192,7/1/2020,7/3/2020,No,0,6,"A1450340213, A832174783","Crew, Crew",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,7,2,25596,1200,0,25596,0,0,Saturated
A603059161,Interior Framing [B2_A_L6_Interior],,Interior Work Hospital,Interior Framing,B2_A_L6_Interior,d8d02181-abbd-4946-a09e-829395342574,I_Carpenter Crew,2,3,6/30/2020 13:00,7/6/2020 13:00,32,144,"A1945982153,A389464151,A1450340213",192,6/30/2020,7/6/2020,Yes,0,0,"A1450340213, A389464151","Precedence, Precedence",Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,25600,800,0,25600,0,0,Saturated
A1425048311,Cure [B1_C_L8_Stair],,Concrete Stair,Cure,B1_C_L8_Stair,32d8de18-744e-4d0d-a2fd-58c6769eed2b,,0,0,6/30/2020 13:00,7/3/2020 13:00,72,72,A779738897FaS,0,7/14/2020,7/17/2020,No,0,332,A779738897,Precedence,,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,Saturated
A1179842894,Install Health Equipment [B2_A_L5_Interior],,Interior Work Hospital,Install Health Equipment,B2_A_L5_Interior,0b06147d-5e72-48b7-86cf-9051ad18d9da,I_Equipment Crew,2,3,6/30/2020 13:00,7/6/2020 17:00,36,148,A1724870027,216,7/3/2020,7/9/2020,No,0,24,A1724870027,Precedence,Interior Sub,Interior,,0,0,0,0,0,0,,,,,,,9,3,36000,1000,0,36000,0,0,Saturated
